Name;score;content
Mister Showman5 ulasan;4;Tempat buat lebih mengenal batik. Mulai dari alat yang digunakan sampai jadi kain batik. Disitu juga ada tempat untuk belajar membatik dan itu gratis..
Muhammad Yunus2 ulasan;4;Koleksi batiknya bagus, antik dan menarik dari berbagai daerah di Indinesia plus ada sarana berlatih membatik.
Neilly SchatzyLocal Guide · 98 ulasan · 273 foto;4;Salah satu tempat yang wajib dibkunjungi kalo ke pekalongan yah... karna pekalongan adalah kota batik jadi wisata yang kayaknya wajib untuk Masuk List Musium batuk ini salah satunya...
Iffan Arzanul HaqLocal Guide · 111 ulasan · 187 foto;4;Destinasi wisata edukatif yg sangat menarik. Beragam jenis motif batik dipamerkan. Workshop membuat batik pun bisa dilakukan.
MAS'UD HUSINLocal Guide · 191 ulasan · 119 foto;4;Petugas nya ramah. Penjelasannya juga cukup baik
swandy gunartaLocal Guide · 75 ulasan · 161 foto;4;Mengenal sejarah batik, jenis batik. Anak2 senang bisa mencoba menggunakan canting. Rekomended untuk dikunjungi.
AlfiandiLocal Guide · 256 ulasan · 629 foto;4;Museum bagus, ada yg ngejelasin tentang batiknya jga dan bisa ngebatik langsung mantap nih tempatnya.
Zainal MubarokLocal Guide · 43 ulasan · 107 foto;4;Tempat yang bagus... Mempertahankan kebudayaan lokal.
Rivai HidayatLocal Guide · 277 ulasan · 1.573 foto;4;Destinasi wisata di kota pekalongan yang mesti dikunjungi. Bisa belajar banyak tentang sejarah batik pesisir utara jawa
Debie BarlianLocal Guide · 80 ulasan · 23 foto;4;Tempat belajar sejarah dan seluk beluk batik nusantara. Semakin menghargai batik kebanggaan kita.
putri dini shofaturrahmahLocal Guide · 5 ulasan · 11 foto;4;Recommended banget buat para wisatawan untuk datang ke sini
Brilliant Irsyad3 ulasan;4;Tempatnya bagus,banyak batik batik yang saya baru tau dan batik batik yang berasal dari daerah lain
Bima SatyasaLocal Guide · 24 ulasan · 2 foto;4;Arsitektur gedung classic bersejarah dan suasana tempat yang santai dan nyaman untuk belajar tentang batik dengan lengkap
Mamet nurudinLocal Guide · 24 ulasan · 69 foto;4;Menarik
Monic Dani Artika5 ulasan;4;Menarik.. semoga kelak fasilitas kegiatan edukasi untuk anak ditambah lagi. Tidak hanya kelas membatik saja.
Andry AALocal Guide · 503 ulasan · 415 foto;4;bUat pengetahuan ttg batik. apalagi sampingnya ada yh jualan durian( kalau pas musim)
Rachmat SutandarLocal Guide · 118 ulasan · 117 foto;4;Tempat yg patut dikunjungi untuk mengetahui sejarah dan corak batik yg ada di Nusantara Indonesia.
Mochamad CholiedLocal Guide · 34 ulasan · 138 foto;4;Museum yang cukup berkesan, pelayanan petugas yang ramah, sempatkan mampir bila singgah di Pekalongan.
syafril al ansoriLocal Guide · 289 ulasan · 591 foto;4;Keren
arum silvianiLocal Guide · 374 ulasan · 950 foto;4;Koleksi batiknya cukup lengkap, dan senangnya bisa workshop membatik gratis.
Kertijayan LabsLocal Guide · 25 ulasan · 12 foto;4;"Bagus sekali,
salah satu tempat terbaik untuk belajar tentang budaya lokal"
Priyo Widhi30 ulasan · 24 foto;4;Bermacam motiif batik nusantara ada di sini dan kita bisa belajar membuat batik
Ika desta SetiyawanLocal Guide · 30 ulasan;4;tempat kuliner
Budi HartokoLocal Guide · 398 ulasan · 350 foto;4;Banyak koleksi kain2 batik yg langka berusia ratusan tahun...
eS SetiariLocal Guide · 26 ulasan · 68 foto;4;Tempat mengenal sejarah batik, khususnya Pekalongan serta tempat belajar membuat batik
ATM channelLocal Guide · 12 ulasan · 58 foto;4;Baik untuk pengenalan yang belum paham masalah batik, atau juga bisa menambah pengalaman
S. AnggoroLocal Guide · 36 ulasan · 111 foto;4;Tmptnya bagus utk pembelajaran membuat batik...
Anah MulyanahýLocal Guide · 15 ulasan · 12 foto;4;bagus.. tp sayang ruang pamer terlalu kecil dan koleksi kurang banyak..
Rifqi Rajendriya4 ulasan;4;Di sini kita mengetahui cara membuat batik dan berbagai jenis motif batik
Mya Helmita SyafaraniLocal Guide · 148 ulasan · 25 foto;4;Bagus, bersih, adem, satpamnya kooperatif, ada cara batik gratis, tiket murah
Teguh PurwantoLocal Guide · 210 ulasan · 643 foto;4;Untuk belajar sejarah batik
Jaenudin MerpatiLocal Guide · 494 ulasan · 3.012 foto;4;Belum masuk karena hanya singgah... melihat  dari luar lapangan.....
Rismi NastitiLocal Guide · 21 ulasan;4;Banyak koleksi batik yang ada, dipandu tour guide yang baik
Zaim MuhammadLocal Guide · 92 ulasan · 26 foto;4;Tempat wisata keluarga sekaligus edukasi untuk anak tentang batik
Hidayatullah Hasyim6 ulasan · 7 foto;4;Ada petugas yg siap utk mengantar dan menjelaskan ke pengunjung
Okta YustiraLocal Guide · 13 ulasan · 20 foto;4;Tempatnya bagus,cuma kurang banyak koleksi yang bisa dilihat
wewe GEMBELLocal Guide · 105 ulasan · 139 foto;4;Tempat wisata edukasi masyarakat pekalongan dan sekitarnya mengenai batik pekalongan
Chandra WulanLocal Guide · 139 ulasan · 87 foto;4;Semoga tour guidenya banyaaak
Arva MaheswaraLocal Guide · 21 ulasan · 63 foto;4;Pertama kali posting foto tsb
Ophat AROLocal Guide · 229 ulasan · 2.909 foto;4;Tempat Edukasi dan Sejarah
Eko Prasetyo AjiLocal Guide · 229 ulasan · 460 foto;4;Batik slah satu harta warisan indonesia. Yuk save batik Indonesia
Andi SupriyantoLocal Guide · 18 ulasan · 5 foto;4;Tempat bersejarah, ada pemandunya bisa tanya2
Afifatul LuthfiyahLocal Guide · 41 ulasan · 129 foto;4;Banyak pengetahuan tentang motif batik pada masanya
Setyo UtoroLocal Guide · 46 ulasan · 234 foto;4;Satu satunya Museum batik yg ada diIndonesia.
Loly RisqiyaniLocal Guide · 24 ulasan · 8 foto;4;Bagus hlo di sini bisa belajar membatik ?? …
Dji Sam Shoe HadiLocal Guide · 109 ulasan · 25 foto;4;Tempat belajar anak utk mengenal batik.
DeasyLocal Guide · 291 ulasan · 701 foto;4;Belum sempet masuk coz jam 15.00 udh tutup
Chafid SugiantoLocal Guide · 276 ulasan · 77 foto;4;meskipun kecil, namun jika ingin belajar tentang batik bisa kesini.
rudyanto p2pnfiLocal Guide · 294 ulasan · 138 foto;4;Petugasnya ramah. Terawat dan menarik museumnnya
jaro hayatLocal Guide · 98 ulasan · 125 foto;4;Cocok untuk belajar sejarah batik pekalongan
Fajar HudanantoLocal Guide · 188 ulasan · 638 foto;4;Jaga, rawat dan lestarikan budaya dan aset indonesia ini!
Riana JoewonoLocal Guide · 163 ulasan · 69 foto;4;Tiket masuk terjangkau tetapi sepi pengunjung
Yatin CHLocal Guide · 44 ulasan · 162 foto;4;Kita bisa oraktek membatik di museum ini
fya aLocal Guide · 16 ulasan · 10 foto;4;Belajar banyak tentang batik ditempat ini ?? …
Rubby AlfianLocal Guide · 35 ulasan · 100 foto;4;Tempat adem,bisa blajar praktek batik.
Egie PrassLocal Guide · 35 ulasan · 153 foto;4;Melestarikan warisan budaya dunia Batik Indonesia
RiskaLocal Guide · 25 ulasan · 4 foto;4;Cukup memberi edukasi ttg perbatikan
Dirgantara ProductionLocal Guide · 134 ulasan · 129 foto;4;Perlu dilengkapi lagi koleksi dan penataannya
M RifkyLocal Guide · 78 ulasan · 23 foto;4;salah satu destinasi wisata di kota pekalongan
ES TEH B4NG JO.Local Guide · 44 ulasan · 176 foto;4;TEMPAT PARKIR LUAS+BERSIH NYAMAN ADEM
Heri YantoLocal Guide · 228 ulasan · 15 foto;4;Sepi karena kurang menarik
M A (el justin)Local Guide · 31 ulasan · 12 foto;4;Tempatnya asri. Dan juga bersih
Sulthan MisfirLocal Guide · 155 ulasan · 39 foto;4;Sejarah batik di jateng
Ulik WardhaniLocal Guide · 96 ulasan · 48 foto;4;Tempat belajar tentang batik
Amanda UcokLocal Guide · 29 ulasan · 35 foto;4;Bagus untuk mengenal sejarah
Fernanda Elvira5 ulasan;4;Asik mencoba membatik
Ahmad MaulanaLocal Guide · 19 ulasan · 2 foto;4;Tempatnya bagus
Alam Raya ChannelLocal Guide · 8 ulasan · 13 foto;4;sangat menarik
Joko PrayitnoLocal Guide · 145 ulasan · 186 foto;4;Tempatnya Strategis
Adiyar AbasLocal Guide · 282 ulasan · 883 foto;4;Kurang pemeliharaan nya
purwanto sumadiLocal Guide · 379 ulasan · 330 foto;4;Sejarah batik pekalongan
Abdul RohmanLocal Guide · 18 ulasan · 28 foto;4;Edukatif
Sodiq PJLocal Guide · 32 ulasan · 112 foto;4;Tempat yang unik
bambang priyatnoLocal Guide · 199 ulasan · 14 foto;4;Edukatif
Adistya Rachma7 ulasan · 49 foto;4;Musium Batik Dunia
Ariel NoviandriLocal Guide · 372 ulasan · 173 foto;4;oke
Bima AlfatahLocal Guide · 54 ulasan · 28 foto;4;Apik
Ari RangkutyLocal Guide · 289 ulasan · 211 foto;4;Bagus
Agus NugrahaLocal Guide · 65 ulasan · 326 foto;4;Arsip budaya...
Estu Yuris PrianggaLocal Guide · 37 ulasan · 22 foto;4;"Anda akan terbantu memahami industri batik khususnya di Pekalongan. Tempat ini juga menampilkan banyak varian batik dalam negeri bahkan luar negeri sehingga Anda bisa menebak apa saja perbedaannya. Di bagian akhir Anda bisa mempelajari cara mengaplikasikan ""malam"" sebagai salah satu dari beberapa langkah pembuatan batik perajin."
Cinthya TanLocal Guide · 386 ulasan · 3.297 foto;4;Museum yang bagus tapi kecil. Untuk masuk ke dalam, Anda dikenakan biaya masuk sebesar Rp 5.000 dan Anda akan mendapatkan tur berpemandu di dalamnya. Orang-orangnya sangat ramah. Terdapat bengkel kecil di dalamnya di mana Anda dapat membuat berbagai jenis batik secara gratis. Tepat di sebelah museum terdapat masjid terbesar di Pekalongan dan juga titik KM 0 tepat di depan museum. Anda hanya memerlukan waktu sekitar 30 - 45 menit untuk berjalan-jalan. Mereka hanya memiliki 3 kamar untuk Anda masuki.
desi desiLocal Guide · 45 ulasan · 216 foto;4;"Banyak sekali informasi tentang batik (alat, cara membuat, nama, corak) dan lain-lain.
Anak-anak juga bisa mencoba membuat batik sendiri dengan canting atau cap."
Ann LorekeLocal Guide · 42 ulasan · 11 foto;4;"Menyenangkan, disajikan dengan indah. Bebas.
Sayang sekali tidak ada penjelasan dalam bahasa Inggris. Staf bersedia memberikan penjelasan kecil jika bahasa Inggris sulit."
ayu suci wulandariLocal Guide · 97 ulasan · 137 foto;4;Tempat yang bagus untuk belajar batik, bukan hanya batik pekalongan. Di sini kita bisa mempelajari sejarah batik dan batik di seluruh negeri. Koleksi batiknya sudah ada sejak bertahun-tahun yang lalu, namun tetap terlihat menakjubkan
Zullyaty TjakraLocal Guide · 118 ulasan · 180 foto;4;"Museum membutuhkan perhatian ekstra dan inovatif untuk mempromosikan nilainya.
Bangunan bersejarah yang bagus.
Kita bisa mencoba menggambar batik."
Ben LeeLocal Guide · 240 ulasan · 312 foto;4;Jika Anda tertarik dengan batik adalah tempat yang bagus untuk dikunjungi, pemandu wisatanya sangat berpengetahuan, Anda pasti akan belajar sesuatu
Jaso Jangan SotoLocal Guide · 719 ulasan · 5.344 foto;4;Bukan museum terbaik tentang batik tapi okelah.
Latifah FLocal Guide · 81 ulasan · 108 foto;4;Memberikan suasana yang nyaman karena museum ini menempati salah satu bangunan tua di kota. Namun, mereka bisa berbuat lebih baik untuk menjaga museum.
Safrina Noorman9 ulasan · 277 foto;4;Itu adalah perjalanan yang menarik. Saya menyukai batik yang dipamerkan, namun saya mengharapkan penjelasan yang lebih rinci dan kaya tentang batik daerah tersebut. Toko museum bisa menjual lebih banyak jenis batik. Kafetaria juga perlu beberapa perbaikan. Bangunannya tua & indah. Saya yakin ada cara untuk membuatnya lebih menarik bagi pengunjung.
Kikie RizkyLocal Guide · 20 ulasan · 17 foto;4;Biaya masuknya sangat murah. Tempatnya sudah tua dan tidak terawat, tapi ACnya berfungsi dengan baik. Panduan ini sangat membantu dan berpengetahuan. Terdapat bengkel pembuatan batik pada selembar kain kecil.
Stefanus WijayaLocal Guide · 102 ulasan · 337 foto;4;Tempat yang bagus untuk belajar tentang batik, khususnya batik pekalongan
sama attasLocal Guide · 45 ulasan · 13 foto;4;Museum wisata khusus di kota ini yang terkenal dengan pembuatan dan penenunan pakaian tradisional Indonesia yang dikenakan pada acara-acara khusus seperti pernikahan, hari raya, dan hari nasional disebut batik.
Amrina Rosyada71 ulasan · 75 foto;4;Saya sangat menyukai batik dan sekarang saya tahu sejarah dan arti dari setiap desain dari daerah setempat dan seluruh Indonesia. Anda bisa membayar 5 ribu rupiah untuk tiket dan pemandunya, dan Anda bisa melihat berbagai desain yang berwarna-warni dan indah. Kini, saya memakai batik dengan lebih bangga dari sebelumnya.
Luke SamanthaLocal Guide · 181 ulasan · 1.125 foto;4;"Ini adalah tempat yang wajib dikunjungi jika Anda adalah orang yang menyukai batik tradisional Indonesia. Selain menampilkan berbagai koleksi batik dari berbagai daerah di Indonesia, Anda juga akan dipandu oleh para staf yang akan menjelaskan arti dan asal muasal batik tersebut.
Selain itu Anda juga bisa belajar cara “membatik” yang sederhana dari instruktur. Jika ingin menggunakan alat membatik asli seperti canting, tersedia juga jika ada instruktur di sekitar."
ast1on LewayLocal Guide · 60 ulasan · 14 foto;4;Parkir di jalan. Museum kecil. Pintu masuk murah. Dapatkan tur berpemandu yang disertakan (membutuhkan waktu sekitar 20 menit). Kemudian Anda bisa membatik (stempel/pensil yang dipanaskan) jika Anda punya waktu.  Secara keseluruhan pengalaman bagus. Jika Anda dekat, patut dikunjungi.
laksmi proborini6 ulasan · 24 foto;4;Tempat mendidik untuk mengenal salah satu budaya Indonesia.
Zhiang TeoLocal Guide · 44 ulasan · 18 foto;4;Tempat yang bagus untuk mengenal batik.
Mufti FetzLocal Guide · 32 ulasan · 111 foto;4;Museum yang bagus.. menyukainya
???Local Guide · 60 ulasan · 1.015 foto;4;Senang rasanya bisa diperkenalkan dengan sejarah daerah produksi batik terkenal di Indonesia???? Patut disimak bahwa bangunan ini masih bertahan sejak pertama kali batik diproduksi. …
Fadil aulia Hakim channel65 ulasan · 178 foto;4;Berpengetahuan luas.. salah satu tanda tanah penting di pekalongan
Tunggul PrabowoLocal Guide · 107 ulasan · 114 foto;4;"Mereka punya koleksi bagus, favoritku adalah ""pagi sore"""
Alya “Syifa” DesyantiLocal Guide · 58 ulasan · 137 foto;4;Tempat yang bagus untuk belajar Batik
- ciChad - (JalanJalan-JajanNgopi)Local Guide · 337 ulasan · 1.475 foto;4;Menambah pengetahuan tentang BATIK Asal Pekalongan.....???????????? …
ShofiLocal Guide · 93 ulasan · 114 foto;4;Kita bisa mencoba untuk #membatik. Bebas
Wiyanto KodratLocal Guide · 444 ulasan · 1.660 foto;4;Sejarah Batik. Mereka memiliki panduan. Tempat ini dirawat dengan cukup baik. Biarkan 2 jam di sana.
Rizki Wira SariLocal Guide · 63 ulasan · 627 foto;4;Tempatnya kecil tapi banyak ilmu yang kami dapatkan tentang batik. Harga tiket murah
Adityawarman AriosenoLocal Guide · 471 ulasan · 13.793 foto;4;Harus mengunjungi museum di Pekalongan. Anda bisa mempelajari sejarah tentang Batik Pekalongan secara umum
Nurul Aisyah PutriLocal Guide · 64 ulasan · 4 foto;4;Tidak terlalu besar, letaknya di tengah kota
Debie Wijaya45 ulasan · 72 foto;4;Tempat menarik untuk mempelajari berbagai pola, teknik, dan budaya batik Indonesia...
Insan Budi Maulana1 ulasan · 13 foto;4;Pemandu bisa menjelaskan dengan jelas tentang sejarah batik.
Anna zhr AbdullahLocal Guide · 45 ulasan · 11 foto;4;Museum Batik pertama di Indonesia yang wajib Anda datangi.
Aji AdinegoroLocal Guide · 686 ulasan · 6.221 foto;4;Tempat yang bagus untuk pecinta batik
Alena QaniaLocal Guide · 91 ulasan · 390 foto;4;
Annisa NurhasanahLocal Guide · 5 ulasan · 18 foto;4;
Ismail BLocal Guide · 56 ulasan · 8 foto;4;Museum yang bagus untuk menambah pengetahuan Anda tentang Batik..
Miftah rahmaLocal Guide · 13 ulasan · 29 foto;4;
R. Siregar13 ulasan · 1 foto;4;bangunan tua yang menawan, dengan beragam koleksi kain batik asli
Weyjaya Halim (Jayalim)Local Guide · 613 ulasan · 129 foto;4;Perlu pemasaran yang lebih baik.
Anggi NovitasariLocal Guide · 66 ulasan · 159 foto;4;
Gunawan Tri NugrohoLocal Guide · 82 ulasan · 92 foto;4;Tutup dan tidak tahu apa yang ada di dalamnya..
Septian NugrohoLocal Guide · 91 ulasan · 138 foto;4;Tempat yang bagus...
Wahyudi D. Hartanto (hyudee)Local Guide · 388 ulasan · 7.348 foto;4;
R IndrawanLocal Guide · 177 ulasan · 413 foto;4;Baik untuk anak-anak
Iqbal AndreazLocal Guide · 14 ulasan · 18 foto;4;Itu tempat yang bagus. L
Fajaryan WijanantoLocal Guide · 29 ulasan · 8 foto;4;?? …
Vera NuraniLocal Guide · 29 ulasan · 40 foto;4;
Victory HieLocal Guide · 45 ulasan · 42 foto;4;Wikipedia tentang batik
Devita YushikaLocal Guide · 8 ulasan · 72 foto;4;
ayu citra ikalaksminiLocal Guide · 40 ulasan · 13 foto;4;
octama pamLocal Guide · 68 ulasan · 446 foto;4;
Pramesti ApayLocal Guide · 52 ulasan · 132 foto;4;Kisah Batik di Indonesia
mutiafani hanafiLocal Guide · 23 ulasan · 38 foto;4;
Kelompok 1 tugas P511 ulasan · 1 foto;4;Bagus
Yanuarr RifaiiLocal Guide · 17 ulasan · 10 foto;4;Kereeenn
Mahfudz Asyarif7 ulasan;4;Atas
Echou 136 ulasan · 7 foto;4;Bagus
Baroh TeaLocal Guide · 354 ulasan · 136 foto;4;Atas
Adib FahriLocal Guide · 135 ulasan · 646 foto;4;???? …
Handoko HandokoLocal Guide · 360 ulasan · 463 foto;4;baik untuk pendidikan
thasia rayindaLocal Guide · 20 ulasan · 26 foto;4;
Martin WibisonoLocal Guide · 19 ulasan;4;Bagus
teguh winarnoLocal Guide · 27 ulasan · 17 foto;4;Bagus
Addin SyahLocal Guide · 16 ulasan · 8 foto;4;0km
Jevany MaydayanyLocal Guide · 32 ulasan · 35 foto;4;Klasik
Nurul Hafsah11 ulasan · 4 foto;4;
Eliza M.Local Guide · 32 ulasan · 92 foto;4;
Melissa Anggraini4 ulasan;4;
Satu jiwaLocal Guide · 13 ulasan · 306 foto;4;
Luki Agung ZakariaLocal Guide · 94 ulasan · 374 foto;4;historis
Lambang E ALocal Guide · 3 ulasan · 4 foto;4;
Rossi Fitriani2 ulasan;4;
Liana Dewi Kusumaningrum2 ulasan;4;
abdul latifLocal Guide · 110 ulasan · 65 foto;4;
eko nawantoroLocal Guide · 15 ulasan · 84 foto;4;
Yanuar AdiyatnoLocal Guide · 4 ulasan · 14 foto;4;
Eliza Mira;4;
Ida MaghdalenaLocal Guide · 7 ulasan · 25 foto;4;
nurlaelatul karomah;4;
lucas piazonkLocal Guide · 35 ulasan · 94 foto;4;
arvens giovaniLocal Guide · 13 ulasan · 12 foto;4;
Istiqomatul MaftukhahLocal Guide · 12 ulasan;4;
Prihatmoko Hariyo SukarnoLocal Guide · 34 ulasan · 63 foto;4;
aris fajarLocal Guide · 168 ulasan · 17 foto;4;
Ridho AkbarsyahLocal Guide · 124 ulasan · 445 foto;4;
Firmann SyahLocal Guide · 19 ulasan · 15 foto;4;
Aliah Sania;4;
rudi business 76Local Guide · 5 ulasan · 18 foto;4;
Gilang Faiz MLocal Guide · 46 ulasan;4;
Dimas Wisnu muktiLocal Guide · 3 ulasan · 2 foto;4;
Suharman LaranteLocal Guide · 90 ulasan · 10 foto;4;
dyon dyandraLocal Guide · 28 ulasan · 623 foto;4;
ulfa ikromah9 ulasan · 21 foto;4;
farah diba1 ulasan;4;
Eek Pus12 ulasan · 1 foto;4;
Zidan ArzaqLocal Guide · 3 ulasan · 40 foto;4;
Abi Farrel AzkaLocal Guide · 9 ulasan · 16 foto;4;
RachmatQory Kurniawan;4;
FirmanLocal Guide · 47 ulasan · 13 foto;4;
Dhaa NooRLocal Guide · 90 ulasan · 253 foto;4;
Ratu Muna1 ulasan · 3 foto;4;
Rotor TriyadiLocal Guide · 5 ulasan · 27 foto;4;
ivan “vava” antoLocal Guide · 29 ulasan · 39 foto;4;
her sofLocal Guide · 341 ulasan · 1.741 foto;4;
Miftakur Rozikin;4;
arie cocoLocal Guide · 12 ulasan · 15 foto;4;
Bagus BapakLocal Guide · 19 ulasan · 410 foto;4;
dewa muchtiLocal Guide · 24 ulasan · 45 foto;4;
Haryasutha GunawanLocal Guide · 117 ulasan · 221 foto;4;
SeptiandiantoLocal Guide · 17 ulasan · 4 foto;4;
Ambar Endah2 ulasan;4;
Khusnul KhotimahLocal Guide · 28 ulasan · 51 foto;4;
Kartika Purwaningsih VDLocal Guide · 12 ulasan · 4 foto;4;
Eko Rudianto9 ulasan;4;
Venita Bela;4;
KEFARMASIAN ALAT KESEHATAN6 ulasan;4;
Agusset Setiawan2 ulasan · 5 foto;4;
Asri Dintya Kembara2 ulasan;4;
casiyo 2017Local Guide · 44 ulasan · 279 foto;4;
muhammad yudith Eddwina12 ulasan · 8 foto;4;
Wj RctiLocal Guide · 50 ulasan · 52 foto;4;
Lailatun Adzimah1 ulasan · 2 foto;4;
eril syaekarya;4;
Mahdiyyah MldLocal Guide · 6 ulasan · 17 foto;4;
titik nkLocal Guide · 1 ulasan · 17 foto;4;
Mei Ruby1 ulasan · 2 foto;4;
Kholisotul KhafidhohLocal Guide · 9 ulasan · 29 foto;4;
Muslipah SuhariLocal Guide · 11 ulasan · 6 foto;4;
Fannia Kusuma Dewi7 ulasan · 3 foto;4;
pryHand hendrikLocal Guide · 50 ulasan · 11 foto;4;
Muh Koharrudin HidayatLocal Guide · 55 ulasan · 68 foto;4;
Ledy Roisatul2 ulasan · 2 foto;4;
M. Iqbal Arif AmrullohLocal Guide · 14 ulasan · 4 foto;4;
Desy SalonLocal Guide · 3 ulasan · 59 foto;4;
reni rindayani2 ulasan · 24 foto;4;
Affan Syahprawira;4;
AT FamilyLocal Guide · 119 ulasan · 139 foto;4;
Muhammad Ilham;4;
Hanif Muhammad8 foto;4;
Olivina Pawhestri NugrahaLocal Guide · 24 ulasan · 211 foto;4;
Sashary PramuditaLocal Guide · 49 ulasan · 24 foto;4;
Joko GiLaaLocal Guide · 19 ulasan · 36 foto;4;
Harris WidiantoLocal Guide · 3 ulasan · 90 foto;4;
Aris NoviyanLocal Guide · 184 ulasan · 243 foto;4;
Ahmad LpzLocal Guide · 150 ulasan · 742 foto;4;
Arina Nadhifah;4;
Miswan Hadiwijaya;4;
Mayasmita SekartadjiLocal Guide · 36 ulasan · 16 foto;4;
Mutiara TriwiswaraLocal Guide · 5 ulasan · 114 foto;4;
Bagea Anugrah1 foto;4;
Hadyan Farizan3 ulasan · 4 foto;4;
Muhammad Bahrul Abid6 ulasan · 1 foto;4;
Mugi FandyLocal Guide · 8 ulasan;4;
Rizky ArdiantoLocal Guide · 70 ulasan · 305 foto;4;
one0msh;4;
Rayhan Fasya Firdausi4 ulasan · 30 foto;4;
Iqra GantiraLocal Guide · 10 ulasan · 776 foto;4;
Veronitja Koemala (venicave)Local Guide · 176 ulasan · 112 foto;4;
bayu wicaksonoLocal Guide · 11 foto;4;
Novika KurniasihLocal Guide · 40 ulasan · 87 foto;4;
nurul hakim10 ulasan · 4 foto;4;
Akbar MusafarLocal Guide · 45 ulasan · 177 foto;4;
fajariyahraswonoLocal Guide · 117 ulasan · 198 foto;4;
Husen MaulanaLocal Guide · 3 ulasan · 18 foto;4;
BirthCerfiticate GTLocal Guide · 2 ulasan · 1 foto;4;
rendi kurniaLocal Guide · 61 ulasan · 163 foto;4;
syaiful iqbalLocal Guide · 5 ulasan · 1.034 foto;4;
Agri RalampiLocal Guide · 8 ulasan · 2 foto;4;
Dewi MardhiyanaLocal Guide · 132 ulasan · 2.254 foto;4;
Dwi KunainiLocal Guide · 3 ulasan · 5 foto;4;
felix Setyawan;4;
Bayu PrihantoroLocal Guide · 73 ulasan · 2 foto;4;
Riski BasukiLocal Guide · 4 ulasan · 22 foto;4;
Ika Kustanti2 ulasan · 8 foto;4;
Chie koLocal Guide · 9 ulasan · 21 foto;4;
Viktor TakacsLocal Guide · 70 ulasan · 441 foto;4;
Shiradd Al MustaqiimLocal Guide · 93 ulasan · 481 foto;3;Tidak ada narasi yg diceritakan, tidak ada cerita pembatik2 hebat dan legendaris yang duceritakan, tata ruang juga seadanya
Amalia Dian RamadhiniLocal Guide · 242 ulasan · 2.385 foto;3;"Masuk ke museum ini teringat beberapa museum di Kota Tua Jakarta. Ada kemiripan dalam bagian bangunannya
.
.
Tiket masuk seharga 5.000/dewasa & 1.000/Anak lumayan worth it utk sajian di museum ini
.
.
Ada 3 ruang pameran. Pertama tepat disamping loket Tiket. Berbagai penjelasan ttg batik disajikan. Dari mulai bahan pembuatan, cara, aplikasi & motif batik
.
.
Di bagian belakang museum ini menyesuaikan workshop untuk belajar membatik pula
.
.
Minusnya museum ini masih terkesan old school & krg terawat. Semoga bisa terus dikembangkan"
Ratna PurnasariLocal Guide · 14 ulasan · 28 foto;3;Untuk yang pengen belajar batik, batik cap, batik tulis sabi bangettt tempatnya, datang sebelum jam 3 sore ya, kalian bisa praktek secara langsung untuk buat batik, pakai canting dan malam yang udah dipanasin sampe meleleh, jangan datang di atas jam 3 sore yah karna sudah ditutup untuk workshop batiknyaa
dhita bagus ananda nurmanLocal Guide · 8 ulasan · 6 foto;3;Tidak ada jadwal buka, jadwal istirahat, dan jadwal tutup yang tertulis di pintu atau gerbang museum. Datang jam 12.30, museum tutup, dan tidak ada petugas jaga. Tapi dapet foto depannya aja udah Okay.. ?? …
Dedy ChasanLocal Guide · 25 ulasan · 17 foto;3;"Dalamnya bagus tidak mengecewakan
Tapi agak kecewa dengan sistem parkir mobil di depan museum, yang menghalangi pejalan kaki
Mohon diatur supaya tidak menghalangi pedestrian
Terima kasih"
lathifah ainiLocal Guide · 85 ulasan · 140 foto;3;"Tempat yg bsa nmbah wawasan kita ttg batik,
Ada tour guide yg bakal jelasin ttg macam""batik n kita jg bsa ikut belajar membatik"
Iis Sunandar9 ulasan · 1 foto;3;Di tambah berbagai motif batik seantero Nusantara agar lengkap dan banyak pengetahuan ilmu motif batik nusantara
Deaan YusrilLocal Guide · 200 ulasan · 44 foto;3;Lumayan menambah wawasan sih, cuma harusnya ada tour gate nya, mungkin kurangnya minat juga sih dari masyarakat sekarang tentang batik nasional, jadi serba salah. Kemarin Selasa 29 Desember 2020 kesana cuma ada remaja yang sibuk berfoto ria.
Harry NurdiantoLocal Guide · 224 ulasan · 112 foto;3;Museum yang diresmikan pada masa Presiden SBY ini menyimpan beberapa koleksi dan cerita yang bisa memberikan cerita yang utuh tentang salah satu warisan budaya bangsa. HTM Rp 5000/ orang rasanya cukup untuk menjadi persinggahan yang bermanfaat untuk keluarga karena selain melihat koleksi kita bisa juga praktik membatik di sini.
lina lightLocal Guide · 199 ulasan · 268 foto;3;"Mengenal sejarah batik..
Learning the history of batik"
Faris RusydiLocal Guide · 47 ulasan · 56 foto;3;Mengingat harga masuknya yang murah, tempat ini cukup menarik. Meskipun lebih terkesan sebagai display barang2 dari jaman lama ketimbang informasi dari batik itu sendiri. Seperti sejarah awal mula batik, ciri umum dari tiap daerah, perkembangan teknologi batik, proses pembuatan, dll. Hal2 tersebut malah nggak ada.
Roy MatzunagaLocal Guide · 83 ulasan · 205 foto;3;Tempat wisata menarik yang dapat menambah wawasan kita tentang seni batik. Proses pembuatan dan beberapa motif kuno yang mungkin belum pernah andah liat. Hanya saja kurang diadakan beberapa event, sehingga kurang bnyak pengunjung yang tau keberadaan musium batik ini. Ayow main ke musium batik pekalongan.
